artist_image,artist_id,artist_popularity,artist_name,supergenre,genres,primary_genre
https://i.scdn.co/image/494e91e7f1e8c24a4acf3fa10d507822ae714517,5kA86jQnoaPaM57DUsQOWG,38.0,Norman Blake,Country/Americana,,bluegrass
https://i.scdn.co/image/ab6761610000e5eb2a7e3dfda16364548dfdc915,36E7oYfz3LLRto6l2WmDcD,60.0,Pulp,Rock,,britpop
https://i.scdn.co/image/ab6761610000e5eb19bc84f187e453c6b7db680a,6kic5bCjlohhDn9KzXbOta,45.0,Clark,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab6761610000e5eba2db85ff3773054b26dc05b4,6iVzn7VOmHkhFAnB8XAGZ4,23.0,Emptyset,Ambient & Experimental Electronic,,experimental
https://i.scdn.co/image/ab6761610000e5eb4aaac870e3a8f1a8e5529dff,0wz0jO9anccPzH04N7FLBH,46.0,Low,Alternative/Indie,,slowcore
https://i.scdn.co/image/c59faacbed7aa770266bad048660810eca204108,7guDJrEfX3qb6FEbdPA5qi,75.0,Stevie Wonder,R&B/Soul,,motown
https://i.scdn.co/image/5d19c42b3e0e8ff8a29d248c5d494ed5ac0f9f5a,7oWSqrgMuIEyH9qp5nu2e5,64.0,Raffi,Novelty/Spoken Word,,children's music
https://i.scdn.co/image/ab6761610000e5eb7976e1d0c2b67a03aa625e85,26UV9EKIInWeV0jJysGZum,70.0,Nursery Rhymes ABC,Novelty/Spoken Word,,lullaby
https://i.scdn.co/image/e41153762cc0a3e33cd6059c5370077d0b72fdfc,3dds88EVSeBgkPCJ47ZzRZ,30.0,Shed,Techno & Trance,,dub techno
https://i.scdn.co/image/ab6761610000e5eb75d1644d614715c551d7debf,2L2unNFaPbDxjg3NqzpqhJ,38.0,Teebs,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab6761610000e5eb9a93e273380982dff84c0d7c,43ZHCT0cAZBISjO8DG9PnE,78.0,Elvis Presley,Rock,,rockabilly
https://i.scdn.co/image/ab6761610000e5eb61d7b363e757d3d9984bcaab,0fo0tocXO4ZkkVn3L0VZzB,25.0,Source Direct,Bass Music,,jungle
https://i.scdn.co/image/ab6761610000e5ebd4cd5c13219c6a5ce8897b68,4nKufcFgxKCQrIq53A6O0L,5.0,Longheads,Rock,,stoner rock
https://i.scdn.co/image/ab6772690000c46c56210f37ea10341db282d680,6LRmgzRManplPQghd2BMqz,36.0,The Clean,Alternative/Indie,,jangle pop
https://i.scdn.co/image/ab6761610000e5eb458dd0cbffc2b84311f5aa7d,7tjbDPvrdvDshcpEMXKRVb,62.0,Gerry Rafferty,Rock,,yacht rock
https://i.scdn.co/image/e6540622c946b42edd4c461f86fac6c3ca0ac61d,2qT62DYO8Ajb276vUJmvhz,50.0,XTC,Pop,,new wave
https://i.scdn.co/image/ac30c28c9ba640db9c901cf45b5d429ca1ca0ead,47odibUtrN3lnWx0p0pk2P,33.0,Ornette Coleman,Jazz,,free jazz
https://i.scdn.co/image/ab6772690000c46c29483131546114b6fe07b0b5,4qmHkMxr6pTWh5Zo74odpH,49.0,Elvis Costello & The Attractions,Pop,,new wave
https://i.scdn.co/image/ab6761610000e5eb7d3b15aecc286fe0ca73c1b8,1ICQEDALtLouPV8yEaJXVb,23.0,Loefah,Bass Music,,dubstep
https://i.scdn.co/image/ab6761610000e5ebb78f77c5583ae99472dd4a49,0oSGxfWSnnOXhD2fKuz2Gy,77.0,David Bowie,Rock,,glam rock
https://i.scdn.co/image/e4c5b04fce8706c87663357b1f78522a3a5c641b,2x9SpqnPi8rlE9pjHBwmSC,70.0,Talking Heads,Pop,,new wave
https://i.scdn.co/image/ab67616d0000b2732874c9c2f0ec7d3a28102bf8,4WvwRJA3YhUn5J2caHXoAG,31.0,Coki,Bass Music,,dubstep
https://i.scdn.co/image/ab6761610000e5eb1823079699d7551a3bb2ff36,5ac1qjsr4dSDWsfYY6YvBa,20.0,Carpainter,Bass Music,,j-dance
https://i.scdn.co/image/ab6761610000e5eba3635a7078fdabf85444184c,49e4v89VmlDcFCMyDv9wQ9,72.0,Dean Martin,Jazz,,christmas
https://i.scdn.co/image/e8fc5c927b24a4b9db3e595e57ead0ac7a2d3a98,5iksmHDN2qZQcgFfXqIXtT,33.0,Robert Wyatt,Alternative/Indie,,art rock
https://i.scdn.co/image/ab6761610000e5ebc3e63d6e0e1bc3eeb0c2917e,1NXzXbnhZpAPW9I8JBs3A2,4.0,Quirke,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab6761610000e5eb6cb5d7ce3c632e88b38ecfe0,2viciQWa7lV7FrogoaDvk8,24.0,The Advent,Techno & Trance,,minimal techno
https://i.scdn.co/image/ab6761610000e5ebf68457ccb2a56c9f2ad76a73,58XGUNsRNu3cVOIOYk5chx,46.0,Ty Segall,Rock,,garage rock
https://i.scdn.co/image/ab6772690000c46c2fb11ff7658def8d8a52957c,2cGwlqi3k18jFpUyTrsR84,70.0,The Verve,Rock,,britpop
https://i.scdn.co/image/ab67616d0000b273d098b784e8144f53f8623d6b,4KT7MVScl2ZwwX6uDUJIEL,22.0,Cleric,Techno & Trance,,acid techno
https://i.scdn.co/image/0234b34b265a6ec22de6b4ebb52abc4d6c9d7371,62sC6lUEWRjbFqXpMmOk4G,55.0,Fugazi,Punk/Hardcore,,post-hardcore
https://i.scdn.co/image/ab6761610000e5ebd87a09917a9ee65e9d75c96c,7K0WJzyqUNRhraNcsvJp1h,29.0,Randomer,Techno & Trance,,acid techno
https://i.scdn.co/image/ab6761610000e5eb55dbf58460286e4e5ffb912a,1khAA8VuCVfObL4xdfcft6,14.0,John Roberts,House & EDM,,lo-fi house
https://i.scdn.co/image/ab6761610000e5ebe212287389221a156d5e0d15,6LG1BzyImz45pwMF6ft7Yr,24.0,Addison Groove,Bass Music,,footwork
https://i.scdn.co/image/ab6761610000e5eb13aacd97725fe758ae0d246c,5wW4dvR027rdRFG0mtvckt,27.0,Ben Sims,Techno & Trance,,techno
https://i.scdn.co/image/ab6761610000e5eb4a237d4c8a075c2afd8d7f99,2lxX1ivRYp26soIavdG9bX,46.0,The Yardbirds,Rock,,psychedelic rock
https://i.scdn.co/image/ab6761610000e5ebd0e794a6f060b897a77e8847,3tetInyzmPXATzLBTzl125,29.0,Ewan MacColl,Folk/Acoustic,,traditional folk
https://i.scdn.co/image/6a28cf9e87bbcb2b75a0f06764a61d6084c37b5b,1B8vzl6kObOf1cxN4myLS1,36.0,Bobby Charles,Country/Americana,,cajun
https://i.scdn.co/image/ab6761610000e5ebf20e4addf3d6ba7b9a8f4c4f,7AZwAitWq1KcFoIJhRWb6V,21.0,Deerhoof,Alternative/Indie,,noise rock
https://i.scdn.co/image/ab6761610000e5ebe89d1a3d2714d38cd902f9e8,6MnWA8xVW1sEzV9s7wXpQb,36.0,Jazz At Lincoln Center Orchestra,Jazz,,latin jazz
https://i.scdn.co/image/1de60c936683320769a1bfb6fba7f75902859085,5fsDcuclIe8ZiBD5P787K1,61.0,Stevie Ray Vaughan,Blues,,blues
https://i.scdn.co/image/ab6761610000e5ebb5341a99b09ece642725f10a,1goerABWhGQPWKhMCZeJ68,16.0,Tim Burgess,Rock,,madchester
https://i.scdn.co/image/ab67616d0000b27353fbd89e084cb9187f493a8b,60SKMJ5AgD6DuxTNbVrrSQ,18.0,Ivor Cutler,Novelty/Spoken Word,,spoken word
https://i.scdn.co/image/ab6761610000e5ebf598fce956e0bd62981cb202,4rjlerN21ygkIhmUv55irs,51.0,The Jesus and Mary Chain,Alternative/Indie,,shoegaze
https://i.scdn.co/image/ab6761610000e5eb774d73ae6796b6f437d89db9,09hVIj6vWgoCDtT03h8ZCa,65.0,A Tribe Called Quest,Hip Hop/Rap,,jazz rap
https://i.scdn.co/image/b9c086901cca94cab20e8fcdc35bd79c7b39526a,2pdvghEHZJtgSXZ7cvNLou,58.0,"Crosby, Stills & Nash",Folk/Acoustic,,folk rock
https://i.scdn.co/image/ab67616d0000b273ad77d6ec3bce5f9f1f8daa85,1tEQJQE1PCcfNVpQlM6I0X,16.0,Stanislav Tolkachev,Techno & Trance,,acid techno
https://i.scdn.co/image/ab6761610000e5ebd3aa7cc0e419b6c459b08e8e,4tZwfgrHOc3mvqYlEYSvVi,82.0,Daft Punk,House & EDM,,french house
https://i.scdn.co/image/ab6761610000e5eb4c9bcd0a95b265ca2f464b0e,7jocoSCuCtpCxCI6IbP8ye,53.0,Digital Underground,Hip Hop/Rap,,west coast hip hop
https://i.scdn.co/image/ab6761610000e5ebbb0b3791d23445f947593da1,53aQwuzlyn4vxxUs6Edlqw,30.0,James Yorkston,Folk/Acoustic,,spoken word
https://i.scdn.co/image/ab6761610000e5ebfdbd9299d7899c86cb1e0a3a,5Qlt3zQ63Z99mNhuun0JAT,51.0,Edwyn Collins,Pop,,britpop
https://i.scdn.co/image/ab6761610000e5eb39bf7ce13cbcf44c36e68dc1,6Fm7OR07TB4vJ3xdbChvY7,15.0,The Matthew Herbert Big Band,Jazz,,big band
https://i.scdn.co/image/ab67616d0000b273c6996feb987635a62000a405,3JR7NAWvzkrZR3pKwrixS3,16.0,Aardvarck,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab6761610000e5eba636b0b244253f602a629796,2wOqMjp9TyABvtHdOSOTUS,72.0,Ludwig van Beethoven,Classical/Orchestral,,classical
https://i.scdn.co/image/11aa306a800c7a7abd85e3285680c9142be580bf,4VRBYAzCvjuiqKGdjDWdSj,17.0,The Almighty Defenders,Rock,,garage rock
https://i.scdn.co/image/915f0df6337f9d65b58cf00f44af14d140a526fc,0qqGnmHBX2yVvCITRAvuRD,39.0,The Stanley Brothers,Country/Americana,,bluegrass
https://i.scdn.co/image/ab6761610000e5eb09dcc41dd5fbceefe795ce59,7rmuxvt1D8dIU920lNcR67,30.0,Rebekah,Techno & Trance,,hard techno
https://i.scdn.co/image/ab6761610000e5eb8025d02e0d3b522aa1f99841,1yap1SgRPMxgyfrrDlQ95y,36.0,Emitt Rhodes,Pop,,baroque pop
https://i.scdn.co/image/0d8f2b3e9ab748e7767fd31ff9386e06e5834e2b,17hR0sYHpx7VYTMRfFUOmY,60.0,Maurice Ravel,Classical/Orchestral,,classical
https://i.scdn.co/image/ab6761610000e5eb2b4dbdcb6bfb658b3134c873,6KJIIOCWsWtNc7ICINtPEw,38.0,Jonathan Wilson,Rock,,neo-psychedelic
https://i.scdn.co/image/ab6761610000e5ebae15aa1ebbec0b1e5f1e1247,0RBnTX5xoVa1bDYt9Qbies,33.0,Floorplan,House & EDM,,disco house
https://i.scdn.co/image/ab6761610000e5eb3a57e2a6ad7c7325c07c81f0,1EULJuDFWpZ9xg4YwtUGGt,49.0,Daniel Avery,Techno & Trance,,idm
https://i.scdn.co/image/9a245625cdbe63178b6813c8310833c624aa0d46,14gRo11WOeTXBDcgFr8Ejb,18.0,Ansome,Techno & Trance,,industrial
https://i.scdn.co/image/ab67616d0000b273eefcaf44c76a901201f36f78,6l7kpMU6vrvpM901UnNuTi,0.0,Arno Vancolen,Alternative/Indie,,krautrock
https://i.scdn.co/image/55992126e2a79d6dad67c4e9508811ba19abc586,0Xi59sEw38vRvwleSAVqoo,62.0,Marty Robbins,Country/Americana,,classic country
https://i.scdn.co/image/ab6761610000e5eb0516f2e009cad1bf4724136f,7c5Qvy0cv7VGzRnUSwnSnj,13.0,Hookworms,Rock,,neo-psychedelic
https://i.scdn.co/image/ab6761610000e5eb8f4826171894f54f40056726,1LiE3TKOyCds5GgIaBRRRs,16.0,UVB,Techno & Trance,,acid techno
https://i.scdn.co/image/ab6761610000e5eb5df4cbb47f552f5418cac9d7,3qYfqdVwX0fil71onLpLkh,47.0,Thee Oh Sees,Rock,,garage rock
https://i.scdn.co/image/ab6761610000e5ebcf5cc6186d2dc575e8591db0,0mL6LBSQ4bHe6hWq90KzHL,38.0,Tropical Fuck Storm,Alternative/Indie,,noise rock
https://i.scdn.co/image/ab6761610000e5eb5733e9a96bd1a9cd5f6c1da1,5bhOQZFgsHOuAiJ0WJXNHW,25.0,Cool Ghouls,Rock,,neo-psychedelic
https://i.scdn.co/image/ab6761610000e5ebeaaa18ce5578767a30348673,43O3c6wewpzPKwVaGEEtBM,53.0,My Morning Jacket,Country/Americana,,alt country
https://i.scdn.co/image/ab6761610000e5ebd232124b99dbc0e35d600dec,7t02NhXZ77sXywJ3XghI7C,28.0,Kansas Smitty's,Jazz,,christmas
https://i.scdn.co/image/597076f75354ba32f12d3377ac40bf160fc3774f,6QmHysWvckkQR74oxmLmtz,38.0,Dave Van Ronk,Folk/Acoustic,,folk
https://i.scdn.co/image/ab6761610000e5eba8da466be77cf1f09c9d3006,5gH9MJvoI7pN9bohESzYaA,33.0,White Fence,Rock,,neo-psychedelic
https://i.scdn.co/image/37972dff9b07d6132a0742b74ef42f00952eff9c,2k8kY9zHUWxuTtwV4UutHw,41.0,Captain Beefheart & His Magic Band,Rock,,proto-punk
https://i.scdn.co/image/ab6761610000e5eb7fa9108c6dadb8c3ec21da88,4NJhFmfw43RLBLjQvxDuRS,76.0,Wolfgang Amadeus Mozart,Classical/Orchestral,,classical
https://i.scdn.co/image/9ac6d198565813f217ef6ae116f7eee5ce5b67ef,3VEG6gxFIMfl4Cdog26avS,55.0,Bill Evans Trio,Jazz,,jazz
https://i.scdn.co/image/ab67616d0000b273ca60f4c75eff34a17e8793f4,6aifImaPHSwOWiY96v5oR4,0.0,Chicago Jim,House & EDM,,chicago house
https://i.scdn.co/image/ab6761610000e5eb8c9ebe40fb416ca7ec5ae8e9,4fSPtBgFPZzygkY6MehwQ7,52.0,The Libertines,Rock,,britpop
https://i.scdn.co/image/ab6761610000e5eb1f73a6995c8f5c3530460696,5OK8j1JnhoBlivN32G7yOO,42.0,This Mortal Coil,Alternative/Indie,,dream pop
https://i.scdn.co/image/59db91ebd3e6f19d8a0bffb985e08a428603f448,4waYjUUd6ydX8OJwsr54iE,17.0,Demdike Stare,Techno & Trance,,dub techno
https://i.scdn.co/image/ab67616d0000b2734bc23b6ef9d540a3410b3dc3,2Esvw7cg26pnkY21vbFuos,0.0,PDP III,Ambient & Experimental Electronic,,drone
https://i.scdn.co/image/b03b246fcca2c3bdff607f2befa18ac16f546c6a,1fpXM23IoNckJ7NDAm8YJQ,48.0,Mark Lanegan,Country/Americana,,southern gothic
https://i.scdn.co/image/ab6761610000e5eb57c697e5bb9eacaef6625fee,6Ri83BLqlgaqIc9jwSgAn1,18.0,The Fresh & Onlys,Rock,,garage rock
https://i.scdn.co/image/ab67616d0000b27321aa9a3b5a84e3a54c44a7f0,1PmRKCMrPoAz1uuVO8XLii,7.0,Case Studies,Country/Americana,,alt country
https://i.scdn.co/image/e5f386cce7a82573474d5332dbdfb9be1ffc4465,3JulrApLVT81sb2HkfwMks,50.0,John Martyn,Folk/Acoustic,,folk rock
https://i.scdn.co/image/ab6761610000e5eb778b4cb5c892d7457de3068d,3WKDW1ASiWSa1T1nX01dUr,22.0,Manni Dee,Techno & Trance,,acid techno
https://i.scdn.co/image/dd55078caac8105a3799c9d29f5172410da0c904,459INk8vcC0ebEef82WjIK,66.0,Erik Satie,Classical/Orchestral,,classical
https://i.scdn.co/image/ab6772690000c46caa78b9e7cd09e56458c62c54,6BuDxEE5rfuYeyhxQsl53K,36.0,Andy Stott,Techno & Trance,,dub techno
https://i.scdn.co/image/ab6761610000e5eb5ea05545f2d4f1d5135da9df,3XxxEq6BREC57nCWXbQZ7o,57.0,Jamie Cullum,Jazz,,vocal jazz
https://i.scdn.co/image/ab6761610000e5eb294dd02739944e1c481d0410,4HwlolvniI44ETSg5tajeZ,42.0,DjRUM,Techno & Trance,,idm
https://i.scdn.co/image/ab6761610000e5eb1c0c0e567366e8b528e7c6b7,7yxi31szvlbwvKq9dYOmFI,55.0,Jon Hopkins,Techno & Trance,,idm
https://i.scdn.co/image/86b91494ed4e5ff3637128c8e4ff35a6ffdea2de,5sMku8iI6FH3ypZTErz4kv,32.0,Julian Cope,Rock,,neo-psychedelic
https://i.scdn.co/image/ab6761610000e5ebb68e9206a26f0f2937e227b4,1F7QDWyZTLGzkyGLgFjEhU,32.0,Pigs Pigs Pigs Pigs Pigs Pigs Pigs,Rock,,stoner rock
https://i.scdn.co/image/ab6761610000e5eb4c4c132064e9265295fb3f23,0mMCjSZUnt7dQBzZdCd2ez,23.0,Ø [Phase],Techno & Trance,,minimal techno
https://i.scdn.co/image/c82e5ab616103c3f58ad3b1b154753ace7137d6c,6ULjGlnhcCwHIJigN47K5U,31.0,AFX,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab6761610000e5eb22b8f48478f5cd58e6ddb914,3yesh1QeNXucaDFw8ZPKxd,33.0,Flamin' Groovies,Rock,,power pop
https://i.scdn.co/image/d0d08bfd757433e521bf23fdf2c8c187f91d3884,0v3A74qYtkL8Wjj1rzLe9Z,17.0,James Blackshaw,Folk/Acoustic,,indie folk
https://i.scdn.co/image/ab6761610000e5eb7b5551fc5038934d592b3dd4,20UWNE4rEU7YMO0GHq4F26,42.0,Kangding Ray,Techno & Trance,,idm
https://i.scdn.co/image/ab6761610000e5eb66e999bb4e313477f9206085,3wkaDi2HJV3eCaBJ4iH6om,46.0,ANNA,Techno & Trance,,melodic techno
https://i.scdn.co/image/ab6761610000e5eb81f4e878e8b959fa68f15322,1SQRv42e4PjEYfPhS0Tk9E,63.0,The Kinks,Punk/Hardcore,,proto-punk
https://i.scdn.co/image/ab6761610000e5eb6572dc876c7faa89dc398b20,2zAvisjImPICTNsRgagqlV,36.0,Bonnie Prince Billy,Country/Americana,,alt country
https://i.scdn.co/image/6c2a159aebbcee44d5245147edaaa84e904c939f,77bG3jpmWXOxpmZcVjPayy,12.0,A Made Up Sound,Techno & Trance,,dub techno
https://i.scdn.co/image/2f5e42dfdf965ae8fc2715253ea1f99df9449c12,2leze82lbuNUn3K4c7nS1B,15.0,2562,Bass Music,,dubstep
https://i.scdn.co/image/ab6761610000e5eba20df74de6f26d3ca70bcecc,3lN70MoiO9u6b95CsTeB1J,26.0,Pearson Sound,Garage & Breaks,,breakbeat
https://i.scdn.co/image/ab6761610000e5ebcec90ec79e4091a53aef9e8c,0Wy3xgOTkgtDlT9wJsOQjy,31.0,Huerco S.,Ambient & Experimental Electronic,,ambient
https://i.scdn.co/image/ab6761610000e5eb3db52fb9903967410a0079b1,59xdAObFYuaKO2phzzz07H,36.0,Special Request,Bass Music,,jungle
https://i.scdn.co/image/ab6761610000e5ebe8a08a28de5526d780f05421,4vgGgW0EX7CeEU7WZzhbsx,8.0,Helm,Ambient & Experimental Electronic,,experimental
https://i.scdn.co/image/ab6761610000e5ebcc2ac6a72239bf358e794d47,6WH1V41LwGDGmlPUhSZLHO,44.0,Autechre,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab6761610000e5eb5843f638712f9f0ac1491e4a,2AR42Ur9PcchQDtEdwkv4L,53.0,Floating Points,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab6761610000e5ebda462e7d3d39592ebf9d51a5,4zMX9gWf1DKhvsYHUCbBF7,30.0,T Bone Burnett,Country/Americana,,roots rock
https://i.scdn.co/image/ab67616d0000b2736b7f5021917af5fc74c28ae3,0WStQnW9WLEG01RKPDB0oy,18.0,Polar Inertia,Techno & Trance,,dub techno
https://i.scdn.co/image/ab6761610000e5eb736e228b7cf81c1cb8f52971,3LEGPWdr7sarYtf2u0ETWN,37.0,Barker,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab6761610000e5eb2987a128276c87b2f944b167,0aIpJqqTLf683ojWREc5lg,49.0,Joy Orbison,Garage & Breaks,,uk garage
https://i.scdn.co/image/ab6772690000c46c9ede91b19531f1f42b5ec538,2qwi0hBvI2GrbkurOnw3hZ,27.0,Skee Mask,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab6761610000e5eb158da9891e116a55ea93834f,1LoZxxInSyuVFKSMAB4BPl,32.0,DJ Python,Techno & Trance,,dub techno
https://i.scdn.co/image/ab67616d0000b273ae38351eebabe58535525b4d,2opB8qXyAmLYSGEZxp7X3U,37.0,1200 Micrograms,Techno & Trance,,psytrance
https://i.scdn.co/image/ab6761610000e5ebd25c967e7df50abe5581d4f5,4aEnNH9PuU1HF3TsZTru54,58.0,Caribou,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab6761610000e5eb9e2ec521b797dfccae2110d9,38zTZcuN7nFvVJ6auhc6V3,42.0,Deerhunter,Rock,,neo-psychedelic
https://i.scdn.co/image/ab67616d0000b2737f7e0e1823de67575eae06c8,0aHFAt3c3C648WXJP7GCRc,3.0,Vektroid,Ambient & Experimental Electronic,,vaporwave
https://i.scdn.co/image/ab6761610000e5eb073634bf00b7ebc9f517602b,6ysohaI3qDxQ5qDVAq7Vbd,14.0,Byetone,Ambient & Experimental Electronic,,glitch
https://i.scdn.co/image/ab6761610000e5eb18820542e3e60a677899c7dd,4kwxTgCKMipBKhSnEstNKj,48.0,Animal Collective,Rock,,neo-psychedelic
https://i.scdn.co/image/ab6761610000e5eb48ff3ce7dca630c6c7afd988,6doKGXTNTJaTTYjqX2zWEt,0.0,Land Trance,Ambient & Experimental Electronic,,drone
https://i.scdn.co/image/ab6761610000e5eb4823e741090493215c6ae4a6,6r26MaDr8bqNALjXgYPXMa,33.0,The Jesus Lizard,Punk/Hardcore,,noise rock
https://i.scdn.co/image/ab6772690000c46c3153219c77600d2d6d302cff,15FyiY3ChN0QRspHIQYq0W,57.0,Dion,R&B/Soul,,doo-wop
https://i.scdn.co/image/ab6761610000e5ebb52fc43462304eb6ae5bba5f,1uiEZYehlNivdK3iQyAbye,65.0,Tom Misch,R&B/Soul,,indie soul
https://i.scdn.co/image/ab6761610000e5ebb3e38a46a56a423d8f741c09,56ZTgzPBDge0OvCGgMO3OY,73.0,Beach House,Alternative/Indie,,dream pop
https://i.scdn.co/image/ab6761610000e5eb02d746e7a1542143d6a8360b,2fMfDd005o8VTkgsVzHOjG,35.0,"Kitty, Daisy & Lewis",R&B/Soul,,rockabilly
https://i.scdn.co/image/ab6761610000e5eb791742524609864273747ef5,74ASZWbe4lXaubB36ztrGX,74.0,Bob Dylan,Folk/Acoustic,,folk rock
https://i.scdn.co/image/ab6761610000e5eba271b66efd699ba556b32cd5,6WoTvA9qinpHtSRJuldYh6,43.0,The Fall,Punk/Hardcore,,post-punk
https://i.scdn.co/image/ab6772690000c46c845ce16f4bb6686023eb3250,2eIDAcLKnWc4D350YyzvgS,37.0,Jeff Mills,Techno & Trance,,minimal techno
https://i.scdn.co/image/ab6761610000e5eb4f32d22fc1acd374ee250dc3,7xkfvmfvOfMBZmIGKaLtzi,21.0,Minor Science,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab67616d0000b273137b9c0b2558ab51056a1e4c,67Toy6IllSGsNPAetQFFz2,18.0,Naina,Pop,,bhojpuri pop
https://i.scdn.co/image/2e1e9a6fe696b536a1f9e6a27fc1ed23d2c97099,42TFhl7WlMRXiNqzSrnzPL,60.0,Lou Reed,Rock,,glam rock
https://i.scdn.co/image/ab6761610000e5eb951e409476bb413c3d50a01d,3Q6OOkfssqoMSTtl11J5Uk,45.0,Love,Rock,,psychedelic rock
https://i.scdn.co/image/ab6761610000e5ebff2eee5d6eb0fd9f2c8d0039,23QKqAkKwti9zBiac6RFBA,22.0,Jlin,Bass Music,,footwork
https://i.scdn.co/image/ab6761610000e5eb2fc4d22f2e060511db2ae971,3RGLhK1IP9jnYFH4BRFJBS,69.0,The Clash,Punk/Hardcore,,punk
https://i.scdn.co/image/ab6761610000e5eb068c31b46e5047a804105a7a,1vPmwfwytzhoK1cXXWzQWI,36.0,Richard Spaven,Jazz,,nu jazz
https://i.scdn.co/image/ab67616d0000b273c323d71608ab007e6686ad4f,7wuxcFzhQIFmPdZAOAZRro,23.0,Maurizio,Techno & Trance,,dub techno
https://i.scdn.co/image/ab6761610000e5ebfed5626c008ba961a81dd218,320TrJub4arztwXRm7kqVO,50.0,Dr. John,Country/Americana,,cajun
https://i.scdn.co/image/ab6772690000c46ce9cfdb2b298e07b3a78823ac,7st6kYFePugdzAT0ZLPztH,6.0,Raspberry Bulbs,Alternative/Indie,,noise rock
https://i.scdn.co/image/93c08191710fa5175a399db942c8fd62e538391a,4UHzJP2iKVf0RhKIv7ZE2l,39.0,Black Moth Super Rainbow,Alternative/Indie,,neo-psychedelic
https://i.scdn.co/image/976a63060475e07bbd27f8a0eadc1dadcbfdc214,7HizNYe1mSfmvbXlx3la3m,31.0,Autolux,Alternative/Indie,,shoegaze
https://i.scdn.co/image/ab67616d0000b273d9538081fd73032365e2505a,1KRT2Zu8OMCJuK1ls3kpwz,21.0,Milk Music,Punk/Hardcore,,egg punk
https://i.scdn.co/image/ab6761610000e5eb5cf2f3f47eceb202e7166078,4l8xPGtl6DHR2uvunqrl8r,46.0,CAN,Alternative/Indie,,krautrock
https://i.scdn.co/image/ab6761610000e5eb98685f8a4f1d712010a566e9,5KTykbPcDB4GYS49jcHbWh,55.0,Jessica Pratt,Folk/Acoustic,,ambient folk
https://i.scdn.co/image/ab6761610000e5ebfeacc4fe5eb5046f077a998e,4skJp5OKvcc9eKokiuhi2s,45.0,Pond,Rock,,neo-psychedelic
https://i.scdn.co/image/ab6761610000e5eb2bdea219d709156177f4896c,1mmehjf7eHA10uHMisZGJg,37.0,!!!,Alternative/Indie,,alternative dance
https://i.scdn.co/image/90b31afd8391b7a8339474fe36cdc570a5003ea2,04tBaW21jyUfeP5iqiKBVq,39.0,Scott Walker,Pop,,baroque pop
https://i.scdn.co/image/ab6761610000e5eb4dfecaf883652dc5600ba055,4RN2vlFWepLa46qQIU2PHs,54.0,Jacques Brel,Pop,,chanson
https://i.scdn.co/image/ab6761610000e5ebe86f788af4e127154da1257f,4KDyYWR7IpxZ7xrdYbKrqY,58.0,Bonnie Raitt,Blues,,blues
https://i.scdn.co/image/ab67616d0000b273178f318cfd378e49e8cc136b,1bX78IZISmk0l30EwELgKh,1.0,Dead Rider,Alternative/Indie,,noise rock
https://i.scdn.co/image/ab6761610000e5ebf78db90c9a2727a8d298cc47,4TlzX7s6kuZDtiBpsopcBf,33.0,Motor City Drum Ensemble,House & EDM,,jazz house
https://i.scdn.co/image/ab6772690000c46c4aab11a4696817dde1e0eb4a,4RN8pUdphaky5GRL8rUL6P,16.0,Roly Porter,Ambient & Experimental Electronic,,drone
https://i.scdn.co/image/ab6761610000e5eb1ee04e502faa55c4accf4fe8,0LVrQUinPUBFvVD5pLqmWY,51.0,Doves,Rock,,britpop
https://i.scdn.co/image/ab6761610000e5eb6a0838a408f8c9cf82915ac8,066X20Nz7iquqkkCW6Jxy6,60.0,LCD Soundsystem,House & EDM,,alternative dance
https://i.scdn.co/image/ab6761610000e5eb99524b9a8b16d5e84a70d05c,4iWOyexPqcvgycdx7mLUcl,35.0,Snapped Ankles,Rock,,post-punk
https://i.scdn.co/image/ab6761610000e5ebc59986c709bde935582c7437,6P96rauZLFigC7v5MI2IEo,13.0,Shobaleader One,Ambient & Experimental Electronic,,idm
https://i.scdn.co/image/ab6761610000e5eba9f2f058947c2a3942c6f4ff,4yBBNmdvVaoPEnr2lt14q7,29.0,Faust,Alternative/Indie,,krautrock
https://i.scdn.co/image/ab6761610000e5ebac25fe0fcf3f10a44baee162,38MKhZmMRHAZRz8LqtKIBw,42.0,Mary Lattimore,Ambient & Experimental Electronic,,ambient
https://i.scdn.co/image/849e40b627748ad8daeb95c18e227fc605d1c9fb,6pohviZSNRueSX7uNu63ZX,45.0,Moodymann,House & EDM,,jazz house
https://i.scdn.co/image/ab6761610000e5ebc6f8c3e1e5db20e02a26bcf2,0qzzGu8qpbXYpzgV52wOFT,52.0,Bibio,Folk/Acoustic,,ambient folk
