weekdate,position,artist_name,track_name,weighting
2012-09-28,46,coldplay & rihanna,princess of china,5
2012-09-28,47,muse,madness,4
2012-09-28,48,trey songz,simply amazing,3
2012-09-28,49,elbow,one day like this,2
2012-09-28,50,lady antebellum,eed you now,1
2012-10-05,1,psy,gangnam style,50
2012-10-05,2,script ft will i am,hall of fame,49
2012-10-05,3,flo rida,i cry,48
2012-10-05,4,taylor swift,we are never ever getting back together,47
2012-10-05,5,ne-yo,let me love you (until you learn to love,46
2012-10-05,6,example,say nothing,45
2012-10-05,7,fun,some nights,44
2012-10-05,8,david guetta ft sia,she wolf (falling to pieces),43
2012-10-05,9,conor maynard ft ne-yo,turn around,42
2012-10-05,10,amelia lily,you bring me joy,41
2012-10-05,11,little mix,wings,40
2012-10-05,12,mumford & sons,i will wait,39
2012-10-05,13,dj fresh ft ravaughn,the feeling,38
2012-10-05,14,pink,blow me (one last kiss),37
2012-10-05,15,owl city/carly rae jepsen,good time,36
2012-10-05,16,paloma faith,ever tear us apart,35
2012-10-05,17,sam & the womp,bom bom,34
2012-10-05,18,otto knows,million voices,33
2012-10-05,19,emeli sande,read all about it pt 3,32
2012-10-05,20,dappy,good intentions,31
2012-10-05,21,cheryl,under the sun,30
2012-10-05,22,florence & the machine,spectrum,29
2012-10-05,23,jason mraz,rei won't give up,28
2012-10-05,24,rita ora,how we do (party),27
2012-10-05,25,maroon 5 ft wiz khalifa,payphone,26
2012-10-05,26,of monsters & men,little talks,25
2012-10-05,27,fray,how to save a life,24
2012-10-05,28,muse,madness,23
2012-10-05,29,professor green/kusterbeck,avalon,22
2012-10-05,30,taylor swift,begin again,21
2012-10-05,31,stooshe,black heart,20
2012-10-05,32,wiley ft ms d,heatwave,19
2012-10-05,33,david guetta ft ne-yo/akon,play hard,18
2012-10-05,34,rudimental ft john newman,feel the love,17
2012-10-05,35,fun ft janelle monae,we are young,16
2012-10-05,36,public enemy,harder than you think,15
2012-10-05,37,killers,runaways,14
2012-10-05,38,kanye west/jay z/big sean,clique,13
2012-10-05,39,tulisa ft tyga,live it up,12
2012-10-05,40,carly rae jepsen,call me maybe,11
2012-10-05,41,nicki minaj,pound the alarm,10
2012-10-05,42,justin bieber ft big sean,as long as you love me,9
2012-10-05,43,nicki minaj,va va voom,8
2012-10-05,44,alex clare,too close,7
2012-10-05,45,angel,wonderful,6
2012-10-05,46,xx,angels,5
2012-10-05,47,flo rida,whistle,4
2012-10-05,48,calvin harris ft example,we'll be coming back,3
2012-10-05,49,john denver,reannie's song,2
2012-10-05,50,jay-z & kanye west,****s in paris,1
2012-10-12,1,rihanna,diamonds,50
2012-10-12,2,psy,gangnam style,49
2012-10-12,3,one direction,live while we're young,48
2012-10-12,4,adele,skyfall,47
2012-10-12,5,ellie goulding,anything could happen,46
2012-10-12,6,script ft will i am,hall of fame,45
2012-10-12,7,flo rida,i cry,44
2012-10-12,8,david guetta ft sia,she wolf (falling to pieces),43
2012-10-12,9,conor maynard ft ne-yo,turn around,42
2012-10-12,10,taylor swift,we are never ever getting back together,41
2012-10-12,11,jason mraz,i won't give up,40
2012-10-12,12,ne-yo,let me love you (until you learn to love,39
2012-10-12,13,mumford & sons,i will wait,38
2012-10-12,14,little mix,wings,37
2012-10-12,15,otto knows,million voices,36
2012-10-12,16,owl city/carly rae jepsen,good time,35
2012-10-12,17,emeli sande,read all about it pt 3,34
2012-10-12,18,amelia lily,you bring me joy,33
2012-10-12,19,fun,some nights,32
2012-10-12,20,nicki minaj,va va voom,31
2012-10-12,21,example,say nothing,30
2012-10-12,22,dj fresh ft ravaughn,the feeling,29
2012-10-12,23,pink,blow me (one last kiss),28
2012-10-12,24,sam & the womp,bom bom,27
2012-10-12,25,muse,madness,26
2012-10-12,26,taylor swift,red,25
2012-10-12,27,paloma faith,ever tear us apart,24
2012-10-12,28,maroon 5 ft wiz khalifa,payphone,23
2012-10-12,29,florence & the machine,spectrum,22
2012-10-12,30,kanye west/jay z/big sean,clique,21
2012-10-12,31,of monsters & men,little talks,20
2012-10-12,32,dappy,good intentions,19
2012-10-12,33,rita ora,how we do (party),18
2012-10-12,34,rudimental ft john newman,feel the love,17
2012-10-12,35,cheryl,under the sun,16
2012-10-12,36,other tribe,skirts,15
2012-10-12,37,adele,i can't make you love me,14
2012-10-12,38,carly rae jepsen,call me maybe,13
2012-10-12,39,stooshe,black heart,12
2012-10-12,40,wiley ft ms d,heatwave,11
2012-10-12,41,public enemy,harder than you think,10
2012-10-12,42,david guetta ft ne-yo/akon,play hard,9
2012-10-12,43,fun ft janelle monae,we are young,8
2012-10-12,44,professor green/kusterbeck,avalon,7
2012-10-12,45,fray,how to save a life,6
2012-10-12,46,nicki minaj,pound the alarm,5
2012-10-12,47,taylor swift,begin again,4
2012-10-12,48,david guetta ft sia,titanium,3
2012-10-12,49,flo rida,whistle,2
2012-10-12,50,nicki minaj,starships,1
2012-10-19,1,swedish house mafia/martin,don't you worry child,50
2012-10-19,2,adele,skyfall,49
2012-10-19,3,psy,gangnam style,48
2012-10-19,4,rihanna,diamonds,47
2012-10-19,5,ellie goulding,anything could happen,46
2012-10-19,6,one direction,live while we're young,45
2012-10-19,7,leona lewis/childish gambino,trouble,44
2012-10-19,8,conor maynard ft ne-yo,turn around,43
2012-10-19,9,flo rida,i cry,42
2012-10-19,10,script ft will i am,hall of fame,41
2012-10-19,11,david guetta ft sia,she wolf (falling to pieces),40
2012-10-19,12,taylor swift,we are never ever getting back together,39
2012-10-19,13,ne-yo,let me love you (until you learn to love,38
2012-10-19,14,otto knows,million voices,37
2012-10-19,15,mumford & sons,i will wait,36
2012-10-19,16,owl city/carly rae jepsen,good time,35
2012-10-19,17,little mix,wings,34
2012-10-19,18,maroon 5,one more night,33
2012-10-19,19,emeli sande,read all about it pt 3,32
2012-10-19,20,nicki minaj,va va voom,31
2012-10-19,21,amelia lily,you bring me joy,30
2012-10-19,22,fun,some nights,29
2012-10-19,23,taylor swift,i knew you were trouble,28
2012-10-19,24,jason mraz,i won't give up,27
2012-10-19,25,sam & the womp,bom bom,26
2012-10-19,26,disclosure ft sam smith,latch,25
2012-10-19,27,paloma faith,ever tear us apart,24
2012-10-19,28,kanye west/jay z/big sean,clique,23
2012-10-19,29,florence & the machine,spectrum,22
2012-10-19,30,pink,blow me (one last kiss),21
2012-10-19,31,example,say nothing,20
2012-10-19,32,muse,madness,19
2012-10-19,33,of monsters & men,little talks,18
2012-10-19,34,maroon 5 ft wiz khalifa,payphone,17
2012-10-19,35,rudimental ft john newman,feel the love,16
2012-10-19,36,dj fresh ft ravaughn,the feeling,15
2012-10-19,37,nicki minaj,starships,14
2012-10-19,38,rita ora,how we do (party),13
2012-10-19,39,carly rae jepsen,call me maybe,12
2012-10-19,40,skrillex ft sirah,bangarang,11
2012-10-19,41,taylor swift,red,10
2012-10-19,42,chris brown,don't judge me,9
2012-10-19,43,dappy,good intentions,8
2012-10-19,44,cheryl,under the sun,7
2012-10-19,45,fun ft janelle monae,we are young,6
2012-10-19,46,wiley ft ms d,heatwave,5
2012-10-19,47,faith hill,rethere you'll be,4
2012-10-19,48,stooshe,black heart,3
2012-10-19,49,nicki minaj,pound the alarm,2
2012-10-19,50,alunageorge,your drums your love,1
2012-10-26,1,calvin harris/florence welch,sweet nothing,50
2012-10-26,2,swedish house mafia/martin,don't you worry child,49
2012-10-26,3,psy,gangnam style,48
2012-10-26,4,rihanna,diamonds,47
2012-10-26,5,adele,skyfall,46
2012-10-26,6,lawson,standing in the dark,45
2012-10-26,7,taylor swift,we are never ever getting back together,44
2012-10-26,8,maroon 5,one more night,43
2012-10-26,9,conor maynard ft ne-yo,turn around,42
2012-10-26,10,flo rida,i cry,41
2012-10-26,11,ellie goulding,anything could happen,40
2012-10-26,12,david guetta ft sia,she wolf (falling to pieces),39
2012-10-26,13,leona lewis/childish gambino,trouble,38
2012-10-26,14,script ft will i am,hall of fame,37
2012-10-26,15,rebecca ferguson,backtrack,36
2012-10-26,16,one direction,live while we're young,35
2012-10-26,17,disclosure ft sam smith,latch,34
2012-10-26,18,ne-yo,let me love you (until you learn to love,33
2012-10-26,19,otto knows,million voices,32
2012-10-26,20,justin bieber ft nicki minaj,rebeauty and a beat,31
2012-10-26,21,little mix,wings,30
2012-10-26,22,mumford & sons,i will wait,29
2012-10-26,23,owl city/carly rae jepsen,good time,28
2012-10-26,24,paloma faith,ever tear us apart,27
2012-10-26,25,kanye west/jay z/big sean,clique,26
2012-10-26,26,nicki minaj,va va voom,25
2012-10-26,27,taylor swift,i knew you were trouble,24
2012-10-26,28,tyler james,single tear,23
2012-10-26,29,amelia lily,you bring me joy,22
2012-10-26,30,emeli sande,read all about it pt 3,21
2012-10-26,31,fun,some nights,20
2012-10-26,32,florence & the machine,spectrum,19
2012-10-26,33,jake bugg,two fingers,18
2012-10-26,34,pink,blow me (one last kiss),17
2012-10-26,35,sam & the womp,bom bom,16
2012-10-26,36,taylor swift,state of grace,15
2012-10-26,37,everything everything,cough cough,14
2012-10-26,38,john denver,annie's song,13
2012-10-26,39,of monsters & men,little talks,12
2012-10-26,40,maroon 5 ft wiz khalifa,payphone,11
2012-10-26,41,jason mraz,i won't give up,10
2012-10-26,42,chris brown,don't judge me,9
2012-10-26,43,rudimental ft john newman,feel the love,8
2012-10-26,44,pet shop boys,leaving,7
2012-10-26,45,lumineers,ho hey,6
2012-10-26,46,carly rae jepsen,call me maybe,5
2012-10-26,47,swedish house mafia,greyhound,4
2012-10-26,48,rita ora,how we do (party),3
2012-10-26,49,woodkid,run boy run,2
2012-10-26,50,gotye ft kimbra,somebody that i used to know,1
2012-11-02,1,labrinth ft emeli sande,beneath your beautiful,50
2012-11-02,2,swedish house mafia/martin,don't you worry child,49
2012-11-02,3,calvin harris/florence welch,sweet nothing,48
2012-11-02,4,rihanna,diamonds,47
2012-11-02,5,psy,gangnam style,46
2012-11-02,6,jls,hottest girl in the world,45
2012-11-02,7,adele,skyfall,44
2012-11-02,8,maroon 5,one more night,43
2012-11-02,9,taylor swift,we are never ever getting back together,42
2012-11-02,10,naughty boy ft emeli sande,wonder,41
2012-11-02,11,lawson,standing in the dark,40
2012-11-02,12,disclosure ft sam smith,latch,39
2012-11-02,13,flo rida,i cry,38
2012-11-02,14,david guetta ft sia,she wolf (falling to pieces),37
2012-11-02,15,script ft will i am,hall of fame,36
2012-11-02,16,conor maynard ft ne-yo,turn around,35
2012-11-02,17,ellie goulding,anything could happen,34
2012-11-02,18,justin bieber ft nicki minaj,beauty and a beat,33
2012-11-02,19,one direction,live while we're young,32
2012-11-02,20,rebecca ferguson,backtrack,31
2012-11-02,21,bastille,flaws,30
2012-11-02,22,ne-yo,let me love you (until you learn to love,29
2012-11-02,23,lumineers,ho hey,28
2012-11-02,24,otto knows,million voices,27
2012-11-02,25,leona lewis/childish gambino,trouble,26
2012-11-02,26,little mix,wings,25
2012-11-02,27,emeli sande,read all about it pt 3,24
2012-11-02,28,jake bugg,two fingers,23
2012-11-02,29,paloma faith,ever tear us apart,22
2012-11-02,30,owl city/carly rae jepsen,good time,21
2012-11-02,31,mumford & sons,i will wait,20
2012-11-02,32,kanye west/jay z/big sean,clique,19
2012-11-02,33,of monsters & men,little talks,18
2012-11-02,34,nicki minaj,va va voom,17
2012-11-02,35,florence & the machine,spectrum,16
2012-11-02,36,swedish house mafia,save the world,15
2012-11-02,37,usher,scream,14
2012-11-02,38,fun,some nights,13
2012-11-02,39,david guetta ft sia,titanium,12
2012-11-02,40,amelia lily,you bring me joy,11
2012-11-02,41,swedish house mafia,greyhound,10
2012-11-02,42,pink,blow me (one last kiss),9
2012-11-02,43,maroon 5 ft wiz khalifa,payphone,8
2012-11-02,44,woodkid,run boy run,7
2012-11-02,45,sam & the womp,bom bom,6
2012-11-02,46,chris brown,don't judge me,5
2012-11-02,47,tyler james,single tear,4
2012-11-02,48,asaf avidan & the mojos,one day/reckoning song,3
2012-11-02,49,dappy,good intentions,2
2012-11-02,50,taylor swift ft ed sheeran,everything has changed,1
2012-11-09,1,robbie williams,candy,50
2012-11-09,2,labrinth ft emeli sande,beneath your beautiful,49
2012-11-09,3,wiley/skepta/jme/ms d,can you hear me (ayayaya),48
2012-11-09,4,swedish house mafia/martin,don't you worry child,47
2012-11-09,5,adele,skyfall,46
2012-11-09,6,calvin harris/florence welch,sweet nothing,45
2012-11-09,7,psy,gangnam style,44
2012-11-09,8,rihanna,diamonds,43
2012-11-09,9,maroon 5,one more night,42
2012-11-09,10,taylor swift,we are never ever getting back together,41
2012-11-09,11,disclosure ft sam smith,latch,40
2012-11-09,12,lumineers,ho hey,39
2012-11-09,13,fun ft janelle monae,we are young,38
2012-11-09,14,jls,hottest girl in the world,37
2012-11-09,15,script ft will i am,hall of fame,36
2012-11-09,16,justin bieber ft nicki minaj,beauty and a beat,35
2012-11-09,17,lawson,standing in the dark,34
2012-11-09,18,david guetta ft sia,she wolf (falling to pieces),33
2012-11-09,19,flo rida,i cry,32
2012-11-09,20,paloma faith,ever tear us apart,31
2012-11-09,21,naughty boy ft emeli sande,wonder,30
2012-11-09,22,conor maynard ft ne-yo,turn around,29
2012-11-09,23,fun,some nights,28
2012-11-09,24,ellie goulding,anything could happen,27
2012-11-09,25,calvin harris ft tinie tempah,drinking from the bottle,26
2012-11-09,26,otto knows,million voices,25
2012-11-09,27,one direction,live while we're young,24
2012-11-09,28,of monsters & men,little talks,23
2012-11-09,29,ne-yo,let me love you (until you learn to love,22
2012-11-09,30,asaf avidan & the mojos,one day/reckoning song,21
2012-11-09,31,little mix,wings,20
2012-11-09,32,ben howard,burgh island,19
2012-11-09,33,rebecca ferguson,backtrack,18
2012-11-09,34,jake bugg,two fingers,17
2012-11-09,35,florence & the machine,spectrum,16
2012-11-09,36,mumford & sons,i will wait,15
2012-11-09,37,emeli sande,read all about it pt 3,14
2012-11-09,38,owl city/carly rae jepsen,good time,13
2012-11-09,39,nicki minaj,va va voom,12
2012-11-09,40,hot natured & ali love,benediction,11
2012-11-09,41,usher,scream,10
2012-11-09,42,jay-z & kanye west,****s in paris,9
2012-11-09,43,kanye west/jay z/big sean,clique,8
2012-11-09,44,maroon 5 ft wiz khalifa,payphone,7
2012-11-09,45,pink,try,6
2012-11-09,46,bastille,flaws,5
2012-11-09,47,rita ora,shine ya light,4
2012-11-09,48,david guetta ft sia,titanium,3
2012-11-09,49,michael jackson,thriller,2
2012-11-09,50,carly rae jepsen,call me maybe,1
2012-11-16,1,robbie williams,candy,50
2012-11-16,2,labrinth ft emeli sande,beneath your beautiful,49
2012-11-16,3,wanted,i found you,48
2012-11-16,4,adele,skyfall,47
2012-11-16,5,swedish house mafia/martin,don't you worry child,46
2012-11-16,6,psy,gangnam style,45
2012-11-16,7,wiley/skepta/jme/ms d,can you hear me (ayayaya),44
2012-11-16,8,rihanna,diamonds,43
2012-11-16,9,misha b,do you think of me,42
2012-11-16,10,rita ora,shine ya light,41
2012-11-16,11,calvin harris/florence welch,sweet nothing,40
2012-11-16,12,sub focus ft alpines,tidal wave,39
2012-11-16,13,maroon 5,one more night,38
2012-11-16,14,disclosure ft sam smith,latch,37
2012-11-16,15,lumineers,ho hey,36
2012-11-16,16,christina aguilera,your body,35
2012-11-16,17,calvin harris ft tinie tempah,drinking from the bottle,34
2012-11-16,18,justin bieber ft nicki minaj,beauty and a beat,33
2012-11-16,19,taylor swift,we are never ever getting back together,32
2012-11-16,20,jason mraz,i won't give up,31
2012-11-16,21,script ft will i am,hall of fame,30
2012-11-16,22,flo rida,i cry,29
2012-11-16,23,jls,hottest girl in the world,28
2012-11-16,24,nicki minaj,va va voom,27
2012-11-16,25,paloma faith,ever tear us apart,26
2012-11-16,26,ellie goulding,anything could happen,25
2012-11-16,27,conor maynard ft ne-yo,turn around,24
2012-11-16,28,otto knows,million voices,23
2012-11-16,29,ne-yo,let me love you (until you learn to love,22
2012-11-16,30,naughty boy ft emeli sande,wonder,21
2012-11-16,31,lawson,standing in the dark,20
2012-11-16,32,david guetta ft sia,she wolf (falling to pieces),19
2012-11-16,33,fun ft janelle monae,we are young,18
2012-11-16,34,willy moon,yeah yeah,17
2012-11-16,35,sneakbo,zim zimma,16
2012-11-16,36,gabrielle aplin,the power of love,15
2012-11-16,37,one direction,live while we're young,14
2012-11-16,38,fun,some nights,13
2012-11-16,39,owl city/carly rae jepsen,good time,12
2012-11-16,40,pink,try,11
2012-11-16,41,little mix,wings,10
2012-11-16,42,emeli sande,read all about it pt 3,9
2012-11-16,43,beyonce,relisten,8
2012-11-16,44,of monsters & men,little talks,7
2012-11-16,45,asaf avidan & the mojos,one day/reckoning song,6
2012-11-16,46,florence & the machine,spectrum,5
2012-11-16,47,mumford & sons,i will wait,4
2012-11-16,48,jay-z & kanye west,****s in paris,3
2012-11-16,49,sam & the womp,bom bom,2
2012-11-16,50,dj fresh,regold dust,1
2012-11-23,1,one direction,little things,50
2012-11-23,2,bruno mars,locked out of heaven,49
2012-11-23,3,little mix,dna,48
2012-11-23,4,labrinth ft emeli sande,beneath your beautiful,47
2012-11-23,5,gabrielle aplin,the power of love,46
2012-11-23,6,robbie williams,candy,45
2012-11-23,7,psy,gangnam style,44
2012-11-23,8,lumineers,ho hey,43
2012-11-23,9,rihanna,diamonds,42
2012-11-23,10,mcfly,love is easy,41
2012-11-23,11,adele,skyfall,40
2012-11-23,12,swedish house mafia/martin,don't you worry child,39
2012-11-23,13,wiley/skepta/jme/ms d,can you hear me (ayayaya),38
2012-11-23,14,calvin harris/florence welch,sweet nothing,37
2012-11-23,15,maroon 5,one more night,36
2012-11-23,16,disclosure ft sam smith,latch,35
2012-11-23,17,rita ora,shine ya light,34
2012-11-23,18,ed sheeran,regive me love,33
2012-11-23,19,christina perri,a thousand years,32
2012-11-23,20,wanted,i found you,31
2012-11-23,21,stooshe,waterfalls,30
2012-11-23,22,sub focus ft alpines,tidal wave,29
2012-11-23,23,misha b,do you think of me,28
2012-11-23,24,justin bieber ft nicki minaj,beauty and a beat,27
2012-11-23,25,taylor swift,we are never ever getting back together,26
2012-11-23,26,one direction,live while we're young,25
2012-11-23,27,ellie goulding,anything could happen,24
2012-11-23,28,script ft will i am,hall of fame,23
2012-11-23,29,nicki minaj,va va voom,22
2012-11-23,30,flo rida,i cry,21
2012-11-23,31,christina aguilera,your body,20
2012-11-23,32,lana del rey,ride,19
2012-11-23,33,pink,try,18
2012-11-23,34,conor maynard ft ne-yo,turn around,17
2012-11-23,35,otto knows,million voices,16
2012-11-23,36,paloma faith,ever tear us apart,15
2012-11-23,37,example,close enemies,14
2012-11-23,38,fun ft janelle monae,we are young,13
2012-11-23,39,little mix,wings,12
2012-11-23,40,naughty boy ft emeli sande,wonder,11
