album_id,album_name,artist_name,release_date,album_artwork
1mMy79IOzwQyoD6dg8568p,Temple Of The Dog (Deluxe Edition),Temple Of The Dog,2016-04-16,https://i.scdn.co/image/ab67616d0000b273f14d3a7f5da85d0679549f72
2dxoNtDnzAQDMkyipJceIl,Traditional Christmas Carols & Songs - The Essential Collection,Various Artists,2015-11-20,https://i.scdn.co/image/ab67616d0000b273137ff5fdbc5f2f98525d5148
3s2PCuMrBgJEzyic9pXQAY,10,Various Artists,2023-12-15,https://i.scdn.co/image/ab67616d0000b27366382cb31b4f04a32879798a
4dBwcPAUEHHTOMmyHNMp9J,The Lab 04 - Paul Woolford,Various Artists,2012-06-25,https://i.scdn.co/image/ab67616d0000b273fe5af7a8a51e8ce9c2a0d158
2cX2VDaXtAvTgZbSOZe2T7,The New Folk Sound Of Terry Callier (Deluxe Edition),Terry Callier,1968-01-01,https://i.scdn.co/image/ab67616d0000b273b998febae33992b01da631d5
59ATT6o8WWbHkElIwkqkVN,Soul Music,Special Request,2013-10-21,https://i.scdn.co/image/ab67616d0000b2737751e495abe8326867d3a07a
2imzqf0QVuJD7WfVl9G9Xo,The Sound Of Belgium Vol. 3,Various Artists,,https://i.scdn.co/image/ab67616d0000b273fa0c538032a10ff031184291
6TtGnBcJyvBfNGQDIUJg6j,仮面ライダー 平成ジェネレーションズ FINAL ビルド&エグゼイド with レジェンドライダー オリジナルサウンドトラック,Various Artists,2017-12-06,https://i.scdn.co/image/ab67616d0000b273eedf5eb1d57852f8d0e0c18a
12i6rxeB8sFG8jMIEZV2N8,From The Sony Vault: Christmas With The Big Bands,Various Artists,2012-12-18,https://i.scdn.co/image/ab67616d0000b27341b0ef536eae9ea06dd05ddf
4dXMLhUAgiASYrCg1h9vYJ,"Wave the Ocean, Wave the Sea: Alan Lomax's ""Southern Journey,"" 1959–1960",Various Artists,2010-12-14,https://i.scdn.co/image/ab67616d0000b2737884be64b32a6090206cd51e
4PMQjA2UuxRL5RMWKRpKZv,"I'll Be So Glad When the Sun Goes Down: Alan Lomax’s ""Southern Journey,"" 1959–1960",Various Artists,2011-01-18,https://i.scdn.co/image/ab67616d0000b27300f9e6475593aee167f5cba1
2equHwDjogZfYOFfqyu5cw,Bangs & Works Vol.1 (A Chicago Footwork Compilation),Various Artists,2010-12-06,https://i.scdn.co/image/ab67616d0000b27333d98ab5f685dcf4a302329b
6EShA1FkOyix9LWx3Qnupt,Bangs & Works Vol. 2 (The Best Of Chicago Footwork),Various Artists,2011-11-07,https://i.scdn.co/image/ab67616d0000b273baacc12df2c8be03b3a1085d
2zn5A07eHENpWATjtscdRL,The Ultimate Jazz Christmas,Various Artists,2006-01-01,https://i.scdn.co/image/ab67616d0000b2730eadfa4f17061eabf8e0260d
1vmmWV6zF5zyLaBzoT2Qel,Punk: Lost & Found,Various Artists,2013-08-13,https://i.scdn.co/image/ab67616d0000b273a5bfd224b7b1fd8c88e20216
0eAvWdERs2EKCcCnzfaCkq,Good Clean Fun,Various Artists,2011-09-26,https://i.scdn.co/image/ab67616d0000b2738ee049cde6d696ad07be4759
3wA44QioQNcq7ph5ZfBAco,Blueprint25,Various Artists,2021-10-29,https://i.scdn.co/image/ab67616d0000b273d25caeb42487cea21b259b05
4ptIoJvhXyOBhkrgdAvWL0,DJ-Kicks (Mount Kimbie) [DJ Mix],Mount Kimbie,2018-09-28,https://i.scdn.co/image/ab67616d0000b273e54606c577ded3b19cffdefa
4QPbmEVlqSd6PTMIeLR6OO,SubBerlin (The Story of Tresor),Various Artists,2012-05-07,https://i.scdn.co/image/ab67616d0000b2733f24603bf48250ff19b2c3ce
5fEIJ1DoLL692ykIx5TD6g,Off The Wall - Ten Years of Wall of Sound,Various Artists,2006-12-31,https://i.scdn.co/image/ab67616d0000b2734fb449977172100c4cae40b0
2C3IMyq4gHFQ51m2vIRv43,There'll Always Be a Christmas (Expanded Mono Edition),The Ames Brothers,1957-11-22,https://i.scdn.co/image/ab67616d0000b273e6eef9eb1a7c3f5efed6d8a0
